col0,col1,col2,col3,col4
Krzeszowice,Gmina Krzeszowice,1286-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Wieluń,Gmina Wieluń,1217-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Rawicz,Gmina Rawicz,1638-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Grodzisk Wielkopolski,Gmina Grodzisk Wielkopolski,1257-01-01,municipality of Poland,Jewish Encyclopedia of Brockhaus and Efron
Staszów,Gmina Staszów,1245-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
Brzesko,Gmina Brzesko,1385-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
Opatów,"Gmina Opatów, Świętokrzyskie Voivodeship",1282-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
Czechowice-Dziedzice,Gmina Czechowice-Dziedzice,1307-01-01,city,Ottův slovník naučný
Krynica-Zdrój,Gmina Krynica-Zdrój,1547-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
Zbąszyń,Gmina Zbąszyń,1231-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
Krzeszowice,Gmina Krzeszowice,1286-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
