col0,col1,col2,col3
Wuthering Heights,Wuthering heights : Emily Bronte ; adapted for the stage by Lucy Gough,public domain,"I lingered round them, under that benign sky: watched the moths fluttering among the heath and harebells, listened to the soft wind breathing through the grass, and wondered how any one could ever imagine unquiet slumbers for the sleepers in that quiet earth."
Oliver Twist,"Oliver Twist, Jr.",public domain,"But, if the spirits of the Dead ever come back to earth, to visit spots hallowed by the love—the love beyond the grave—of those whom they knew in life, I believe that the shade of Agnes sometimes hovers round that solemn nook. I believe it none the less because that nook is in a Church, and she was weak and erring."
Wuthering Heights,Cumbres Borrascosas,public domain,"I lingered round them, under that benign sky: watched the moths fluttering among the heath and harebells, listened to the soft wind breathing through the grass, and wondered how any one could ever imagine unquiet slumbers for the sleepers in that quiet earth."
Oliver Twist,Fagin the Jew,public domain,"But, if the spirits of the Dead ever come back to earth, to visit spots hallowed by the love—the love beyond the grave—of those whom they knew in life, I believe that the shade of Agnes sometimes hovers round that solemn nook. I believe it none the less because that nook is in a Church, and she was weak and erring."
Wuthering Heights,Dil Diya Dard Liya,public domain,"I lingered round them, under that benign sky: watched the moths fluttering among the heath and harebells, listened to the soft wind breathing through the grass, and wondered how any one could ever imagine unquiet slumbers for the sleepers in that quiet earth."
Sense and Sensibility,"Person of Interest, season 2",public domain,"and among the merits and the happiness of Elinor and Marianne, let it not be ranked as the least considerable, that though sisters, and living almost within sight of each other, they could live without disagreement between themselves, or producing coolness between their husbands."
Oliver Twist,Twist,public domain,"But, if the spirits of the Dead ever come back to earth, to visit spots hallowed by the love—the love beyond the grave—of those whom they knew in life, I believe that the shade of Agnes sometimes hovers round that solemn nook. I believe it none the less because that nook is in a Church, and she was weak and erring."
The Adventure of the Bruce-Partington Plans,The Twentieth Century Approaches,public domain,"Some weeks afterwards I learned incidentally that my friend spent a day at Windsor, whence he returned with a remarkably fine emerald tie-pin. When I asked him if he had bought it, he answered that it was a present from a certain gracious lady in whose interests he had once been fortunate enough to carry out a small commission. He said no more, but I fancy that I could guess at that lady’s august name, and I have little doubt that the emerald pin will forever recall to my friend’s memory the adventure of the Bruce-Partington plans."
Sense and Sensibility,Kandukondain Kandukondain,public domain,"and among the merits and the happiness of Elinor and Marianne, let it not be ranked as the least considerable, that though sisters, and living almost within sight of each other, they could live without disagreement between themselves, or producing coolness between their husbands."
Wuthering Heights,Emily Brontë's Wuthering Heights,public domain,"I lingered round them, under that benign sky: watched the moths fluttering among the heath and harebells, listened to the soft wind breathing through the grass, and wondered how any one could ever imagine unquiet slumbers for the sleepers in that quiet earth."
Oliver Twist,Oliver!,public domain,"But, if the spirits of the Dead ever come back to earth, to visit spots hallowed by the love—the love beyond the grave—of those whom they knew in life, I believe that the shade of Agnes sometimes hovers round that solemn nook. I believe it none the less because that nook is in a Church, and she was weak and erring."
The Five Orange Pips,Sherlock Holmes and the House of Fear,public domain,"We waited long for news of the “Lone Star” of Savannah, but none ever reached us. We did at last hear that somewhere far out in the Atlantic a shattered stern-post of a boat was seen swinging in the trough of a wave, with the letters “L. S.” carved upon it, and that is all which we shall ever know of the fate of the “Lone Star.”"
