col0,col1,col2,col3,col4,col5,col6,col7
2016 Tirreno–Adriatico,Zdeněk Štybar,"2016 Tirreno–Adriatico, Stage 6",Zdeněk Štybar,Fabian Cancellara,2016-03-09,2016-03-15,2015 Tirreno–Adriatico
2017 Tirreno–Adriatico,Rigoberto Urán,"2017 Tirreno–Adriatico, Stage 1",Bauke Mollema,Elia Viviani,2017-03-08,2017-03-14,2016 Tirreno–Adriatico
2018 Tirreno–Adriatico,Mikel Landa,"2018 Tirreno–Adriatico, Stage 2",Mikel Landa,Mikel Landa,2018-03-07,2018-03-13,2017 Tirreno–Adriatico
2016 Tirreno–Adriatico,Zdeněk Štybar,"2016 Tirreno–Adriatico, Stage 3",Peter Sagan,Zdeněk Štybar,2016-03-09,2016-03-15,2015 Tirreno–Adriatico
2018 Tirreno–Adriatico,Mikel Landa,"2018 Tirreno–Adriatico, Stage 2",Mikel Landa,Peter Sagan,2018-03-07,2018-03-13,2017 Tirreno–Adriatico
2017 Tirreno–Adriatico,Peter Sagan,"2017 Tirreno–Adriatico, Stage 7",Bauke Mollema,Thibaut Pinot,2017-03-08,2017-03-14,2016 Tirreno–Adriatico
2018 Tirreno–Adriatico,Dario Cataldo,"2018 Tirreno–Adriatico, Stage 2",Mikel Landa,Mikel Landa,2018-03-07,2018-03-13,2017 Tirreno–Adriatico
2017 Tirreno–Adriatico,Geraint Thomas,"2017 Tirreno–Adriatico, Stage 3",Geraint Thomas,Geraint Thomas,2017-03-08,2017-03-14,2016 Tirreno–Adriatico
2016 Tirreno–Adriatico,Zdeněk Štybar,"2016 Tirreno–Adriatico, Stage 3",Peter Sagan,Fabian Cancellara,2016-03-09,2016-03-15,2015 Tirreno–Adriatico
2017 Tirreno–Adriatico,Geraint Thomas,"2017 Tirreno–Adriatico, Stage 7",Geraint Thomas,Geraint Thomas,2017-03-08,2017-03-14,2016 Tirreno–Adriatico
2009 Tirreno–Adriatico,Gilberto Simoni,"2009 Tirreno–Adriatico, Stage 6",Ryder Hesjedal,Andreas Klöden,2009-03-11,2009-03-17,2008 Tirreno–Adriatico
2017 Tirreno–Adriatico,Geraint Thomas,"2017 Tirreno–Adriatico, Stage 3",Geraint Thomas,Peter Sagan,2017-03-08,2017-03-14,2016 Tirreno–Adriatico
2016 Tirreno–Adriatico,Zdeněk Štybar,"2016 Tirreno–Adriatico, Stage 5",Zdeněk Štybar,Zdeněk Štybar,2016-03-09,2016-03-15,2015 Tirreno–Adriatico
2017 Tirreno–Adriatico,Geraint Thomas,"2017 Tirreno–Adriatico, Stage 2",Geraint Thomas,Geraint Thomas,2017-03-08,2017-03-14,2016 Tirreno–Adriatico
2016 Tirreno–Adriatico,Zdeněk Štybar,"2016 Tirreno–Adriatico, Stage 1",Greg Van Avermaet,Fabian Cancellara,2016-03-09,2016-03-15,2015 Tirreno–Adriatico
