col0,col1,col2,col3
Archaeological Site of Sabratha,90.534,UNESCO World Heritage Site,Libya
Baekje Historic Areas,135.1,UNESCO World Heritage Site,South Korea
Imperial Citadel of Thang Long,18.395,UNESCO World Heritage Site,Vietnam
Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,42668.16,UNESCO World Heritage Site,Kyrgyzstan
Levuka Historical Port Town,69.6,UNESCO World Heritage Site,Fiji
Historic Monuments and Sites in Kaesong,494.2,UNESCO World Heritage Site,North Korea
Fremantle Prison,6,listed on the Australian National Heritage List,Australia
Khomani Cultural Landscape,959100,UNESCO World Heritage Site,South Africa
Borobudur,25.38,part of World Heritage Site,Indonesia
Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,42668.16,UNESCO World Heritage Site,Kazakhstan
