col0,col1,col2,col3
Inspector Dupin: Brittany Calling,Klaus Merkel,2014-04-24,Germany
Polizeiruf 110: Hexenjagd,Florian Foest,2014-12-14,Germany
Tatort: Mord im Grand-Hotel,Wolfgang Koch,1979-10-21,Austria
Tatort: Bienzle und der Taximord,Thomas Makosch,2003-08-03,Germany
Tatort: Kartenhaus,Kay Gauditz,2016-02-28,Germany
Tatort: Auf einen Schlag,Robert Berghoff,2016-03-06,Germany
Bella Block: Blackout,Klaus Eichhammer,2007-01-13,Germany
A Vote for the King of the Romans,David Ployhar,2016-05-15,Czech Republic
Tatort: Die Geschichte vom bösen Friedrich,Sebastian Edschmid,2016-04-10,Germany
Wilsberg: Russisches Roulette,Philipp Timme,2015-02-14,Germany
Murder by the Lake,Jo Molitoris,2014-10-11,Germany
Kommissarin Heller: Querschläger,Hannes Hubach,2015-01-10,Germany
Tatort: Hydra,Michael Wiesweg,2015-01-11,Germany
Murder by the Lake,Jo Molitoris,2014-10-11,Austria
Look for a Woman,Mikhail Agranovich,1983-01-01,Russian Soviet Federative Socialist Republic
