col0,col1,col2,col3,col4,col5,col6
Atalanta,Aberystwyth,Atlanta,Aberarth,shipwrecking,34,merchant vessel
Aeron Maid,Aberystwyth,River Aeron,Aberaeron,shipwrecking,76,merchant vessel
Dovey Packet,Aberystwyth,River Dovey,Aberdyfi,shipwrecking,25,merchant vessel
Aeron Lass,Aberystwyth,River Aeron,Aberarth,shipwrecking,79,merchant vessel
Dove,Aberystwyth,Columbidae,Plymouth,shipwrecking,25,smack
Bristol Packet,Aberystwyth,Bristol,Carmarthen,shipwrecking,42,smack
Dovey Packet,Aberystwyth,River Dovey,Aberdyfi,shipwrecking,25,smack
Atalanta,Aberystwyth,Atlanta,Aberarth,shipwrecking,34,sloop
Aeron Queen,Aberystwyth,River Aeron,Aberaeron,shipwrecking,96,schooner
Aeron Maid,Aberystwyth,River Aeron,Aberaeron,shipwrecking,76,schooner
Aeron Lass,Aberystwyth,River Aeron,Aberarth,shipwrecking,79,schooner
Squirrel,Aberystwyth,Sciuridae,Bristol,shipwrecking,102,merchant vessel
Atlantic,Aberystwyth,Atlantic Ocean,Kincardine,shipwrecking,87,merchant vessel
Cricket,Aberystwyth,Gryllidae,Gainsborough,shipwrecking,50,merchant vessel
