col0,col1,col2,col3
Mance Rayder,A Song of Ice and Fire,Mance Rayder,fictional king
Jon Snow,A Song of Ice and Fire,Jon Snow,fictional king
Renly Baratheon,Game of Thrones,Renly Baratheon,fictional king
Robb Stark,Game of Thrones,Robb Stark,fictional king
Stannis Baratheon,Game of Thrones,Stannis Baratheon,fictional king
Mance Rayder,Game of Thrones,Mance Rayder,fictional king
Jon Snow,Game of Thrones,Jon Snow,fictional king
Margaery Tyrell,A Song of Ice and Fire,Margaery Tyrell,queen consort
Talisa Stark,Game of Thrones,Talisa Stark,queen consort
Margaery Tyrell,Game of Thrones,Margaery Tyrell,queen consort
