col0,col1,col2,col3
Azores,Santa Maria Island,integral overseas territory,901
Lisbon metropolitan area,Lisbon,subregion of Portugal,3015.24
Lezíria do Tejo Subregion,Santarém,subregion of Portugal,4007
Oeste Subregion,Caldas da Rainha,subregion of Portugal,2486
Alto Minho Subregion,Vila Nova de Cerveira,subregion of Portugal,2255
Cávado,Braga,subregion of Portugal,1198
Ave Subregion,Guimarães,subregion of Portugal,1452.92
Algarve,Faro,subregion of Portugal,4995
Azores,Santa Maria Island,autonomous region of Portugal,901
Algarve,Faro,administrative territorial entity,4995
