col0,col1,col2,col3
acetazolamide,Australian pregnancy category B3,Carbonic anhydrase 4,Developmental Toxicant
misoprostol,Australian pregnancy category X,Prostaglandin E receptor 4,essential medicine
gemcitabine,Australian pregnancy category D,Ribonucleotide reductase regulatory subunit M2,essential medicine
acetazolamide,Australian pregnancy category B3,Carbonic anhydrase 4,essential medicine
misoprostol,Australian pregnancy category X,Prostaglandin E receptor 4,medication
gemcitabine,Australian pregnancy category D,Ribonucleotide reductase regulatory subunit M2,medication
acetazolamide,Australian pregnancy category B3,Carbonic anhydrase 4,medication
misoprostol,Australian pregnancy category X,Prostaglandin E receptor 4,chemical compound
gemcitabine,Australian pregnancy category D,Ribonucleotide reductase regulatory subunit M2,chemical compound
acetazolamide,US pregnancy category C,Carbonic anhydrase 13,chemical compound
clozapine,US pregnancy category B,Dopamine receptor D4,essential medicine
valproic acid,Australian pregnancy category D,Histone deacetylase 1,chemical compound
oxytocin,Australian pregnancy category A,Arginine vasopressin receptor 1A,biopharmaceutical
