col0,col1,col2,col3,col4
Ansbach,UTC+01:00,Carda Seidel,Principality of Ansbach,1221-01-01
Straubing,UTC+01:00,Markus Pannermayr,Lower Bavaria,0897-01-01
Amberg,UTC+01:00,Michael Cerny,Upper Palatinate,1034-01-01
Coburg,UTC+01:00,Norbert Kastner,Upper Franconia,1056-01-01
Bayreuth,UTC+01:00,Brigitte Merk-Erbe,Upper Franconia,1194-01-01
Schwabach,UTC+01:00,Matthias Thürauf,Middle Franconia,1117-01-01
Fürth,UTC+01:00,Thomas Jung,Middle Franconia,1007-11-01
Ansbach,UTC+01:00,Carda Seidel,Middle Franconia,1221-01-01
Nuremberg,UTC+01:00,Ulrich Maly,Middle Franconia,1050-01-01
Heilbronn,UTC+01:00,Harry Mergel,Stuttgart Government Region,0741-01-01
Pforzheim,UTC+01:00,Peter Boch,Karlsruhe Government Region,1067-01-01
Offenbach am Main,UTC+01:00,Felix Schwenke,Darmstadt Government Region,0977-01-01
Duisburg,UTC+01:00,Sören Link,Düsseldorf Government Region,1065-01-01
Dortmund,UTC+01:00,Ullrich Sierau,Arnsberg Government Region,0882-01-01
