col0,col1,col2,col3,col4,col5
1950 Grand Prix des Nations,Parc des Princes,France,Émile Idée,Antonin Rolland,1951 Grand Prix des Nations
1968 Grand Prix des Nations,Paris,France,Felice Gimondi,Felice Gimondi,1969 Grand Prix des Nations
1967 Grand Prix des Nations,Paris,France,Felice Gimondi,Felice Gimondi,1968 Grand Prix des Nations
1966 Grand Prix des Nations,Parc des Princes,France,Eddy Merckx,Eddy Merckx,1967 Grand Prix des Nations
1965 Grand Prix des Nations,Parc des Princes,France,Rudi Altig,Rudi Altig,1966 Grand Prix des Nations
1964 Grand Prix des Nations,Parc des Princes,France,Arie den Hartog,Arie den Hartog,1965 Grand Prix des Nations
1963 Grand Prix des Nations,Parc des Princes,France,Raymond Poulidor,Raymond Poulidor,1964 Grand Prix des Nations
1962 Grand Prix des Nations,Parc des Princes,France,Giacomo Fornoni,Ferdinand Bracke,1963 Grand Prix des Nations
1955 Grand Prix des Nations,Parc des Princes,France,Jacques Anquetil,Jacques Anquetil,1956 Grand Prix des Nations
1954 Grand Prix des Nations,Parc des Princes,France,Jacques Anquetil,Jacques Anquetil,1955 Grand Prix des Nations
