col0,col1,col2,col3
Diagnostic accuracy of Kato-Katz and FLOTAC for assessing anthelmintic drug efficacy,PLOS Neglected Tropical Diseases,Prevention and control of schistosomiasis and soil-transmitted helminthiasis,diagnosis
Evaluation of circulating cathodic antigen,PLOS Neglected Tropical Diseases,A simple device for quantitative stool thick-smear technique in Schistosomiasis mansoni,Cameroon
Diagnostic accuracy of Kato-Katz and FLOTAC for assessing anthelmintic drug efficacy,PLOS Neglected Tropical Diseases,A simple device for quantitative stool thick-smear technique in Schistosomiasis mansoni,diagnosis
Evaluation of circulating cathodic antigen,PLOS Neglected Tropical Diseases,"Schistosomiasis and water resources development: systematic review, meta-analysis, and estimates of people at risk",Cameroon
Diagnostic accuracy of Kato-Katz and FLOTAC for assessing anthelmintic drug efficacy,PLOS Neglected Tropical Diseases,Diagnosis of soil-transmitted helminths in the era of preventive chemotherapy: effect of multiple stool sampling and use of different diagnostic techniques,diagnosis
Evaluation of circulating cathodic antigen,PLOS Neglected Tropical Diseases,The Measurement of Observer Agreement for Categorical Data,Cameroon
Diagnostic accuracy of Kato-Katz and FLOTAC for assessing anthelmintic drug efficacy,PLOS Neglected Tropical Diseases,Helminth infections: the great neglected tropical diseases,diagnosis
Evaluation of circulating cathodic antigen,PLOS Neglected Tropical Diseases,"Estimating the sensitivity and specificity of Kato-Katz stool examination technique for detection of hookworms, Ascaris lumbricoides and Trichuris trichiura infections in humans in the absence of a 'gold standard'",Cameroon
Detection of pathogenic Leptospira bacteria in pinniped populations via PCR and identification of a source of transmission for zoonotic leptospirosis in the marine environment.,Journal of Clinical Microbiology,Leptospirosis in northern elephant seals (Mirounga angustirostris) stranded along the California coast.,leptospirosis
Pathophysiology of cell phone radiation: oxidative stress and carcinogenesis with focus on male reproductive system.,Reproductive Biology and Endocrinology,Mobile phone radiation induces reactive oxygen species production and DNA damage in human spermatozoa in vitro,mobile phone
Effectiveness of early interventions for substance-using adolescents: findings from a systematic review and meta-analysis.,"Substance Abuse Treatment, Prevention, and Policy","School violence, substance use, and availability of illegal drugs on school property among US high school students.",meta-analysis
Detection of pathogenic Leptospira bacteria in pinniped populations via PCR and identification of a source of transmission for zoonotic leptospirosis in the marine environment.,Journal of Clinical Microbiology,Leptospirosis in northern elephant seals (Mirounga angustirostris) stranded along the California coast.,Caniformia
Effectiveness of early interventions for substance-using adolescents: findings from a systematic review and meta-analysis.,"Substance Abuse Treatment, Prevention, and Policy",Use of brief interventions for drug abusing teenagers within a middle and high school setting.,meta-analysis
Detection of pathogenic Leptospira bacteria in pinniped populations via PCR and identification of a source of transmission for zoonotic leptospirosis in the marine environment.,Journal of Clinical Microbiology,Detection of seven species of pathogenic leptospires by PCR using two sets of primers.,Caniformia
