col0,col1,col2,col3,col4,col5,col6
Magearna,gray,Pokémon universe,list of Pokémon introduced in Generation VII,100,80.5,fairy-type Pokémon
Solgaleo,white,Pokémon universe,list of Pokémon introduced in Generation VII,340,230,steel-type Pokémon
Togedemaru,gray,Pokémon universe,list of Pokémon introduced in Generation VII,30,33,steel-type Pokémon
Magearna,gray,Pokémon universe,list of Pokémon introduced in Generation VII,100,80.5,steel-type Pokémon
Durant,gray,Pokémon universe,list of Pokémon introduced in Generation V,30,33,steel-type Pokémon
Klinklang,gray,Pokémon universe,list of Pokémon introduced in Generation V,60,81,steel-type Pokémon
Klang,gray,Pokémon universe,list of Pokémon introduced in Generation V,60,51,steel-type Pokémon
Heatran,brown,Pokémon universe,list of Pokémon introduced in Generation IV,170,430,steel-type Pokémon
Ferrothorn,gray,Pokémon universe,list of Pokémon introduced in Generation V,100,110,steel-type Pokémon
Excadrill,gray,Pokémon universe,list of Pokémon introduced in Generation V,70,404,steel-type Pokémon
Escavalier,gray,Pokémon universe,list of Pokémon introduced in Generation V,100,33,steel-type Pokémon
Bisharp,red,Pokémon universe,list of Pokémon introduced in Generation V,160,70,steel-type Pokémon
Klink,gray,Pokémon universe,list of Pokémon introduced in Generation V,30,21,steel-type Pokémon
Shieldon,gray,Pokémon universe,list of Pokémon introduced in Generation IV,50,57,steel-type Pokémon
Scizor,red,Pokémon universe,Scyther and Scizor,180,118,steel-type Pokémon
