col0,col1,col2,col3,col4
2014 WTA Finals,2013 WTA Tour Championships,tennis tournament edition,2014-01-01,2015 WTA Finals
1983 Virginia Slims Championships,1982 Avon Championships,tennis tournament edition,1983-01-01,1984 Virginia Slims Championships
2006 WTA Tour Championships,2005 WTA Tour Championships,tennis tournament edition,2006-01-01,2007 WTA Tour Championships
2011 WTA Tour Championships,2010 WTA Tour Championships,tennis tournament edition,2011-01-01,2012 WTA Tour Championships
1989 Virginia Slims Championships,1988 Virginia Slims Championships,tennis tournament edition,1989-01-01,1990 WTA Tour Championships
2012 WTA Tour Championships,2011 WTA Tour Championships,tennis tournament edition,2012-01-01,2013 WTA Tour Championships
2018 WTA Finals,2017 WTA Finals,WTA Tour Championships,2018-01-01,2019 WTA Finals
2017 WTA Finals,2016 WTA Finals,WTA Tour Championships,2017-01-01,2018 WTA Finals
2016 WTA Finals,2015 WTA Finals,WTA Tour Championships,2016-01-01,2017 WTA Finals
2015 WTA Finals,2014 WTA Finals,WTA Tour Championships,2015-01-01,2016 WTA Finals
2014 WTA Finals,2013 WTA Tour Championships,WTA Tour Championships,2014-01-01,2015 WTA Finals
1983 Virginia Slims Championships,1982 Avon Championships,WTA Tour Championships,1983-01-01,1984 Virginia Slims Championships
