col0,col1,col2,col3
Schmallenberg,Hochsauerlandkreis,Winterberg,303
Brilon,Hochsauerlandkreis,Olsberg,228.95
Plettenberg,Märkischer Kreis,Finnentrop,96.75
Kreuztal,Siegen-Wittgenstein,Olpe,70.97
Gummersbach,Oberbergischer Kreis,Drolshagen,95.42
Meerbusch,Rhein-Kreis Neuss,Kaarst,64.37
Eschweiler,Aachen cities region,Alsdorf,75.75
Werdohl,Märkischer Kreis,Herscheid,33.38
Plettenberg,Märkischer Kreis,Herscheid,96.75
Brilon,Hochsauerlandkreis,Marsberg,228.95
Sundern,Hochsauerlandkreis,Neuenrade,192.86
