col0,col1,col2,col3
Volunteer,merchant vessel,64,Aberystwyth shipping records
Alberta,merchant vessel,90,Aberystwyth shipping records
Agnes Fraser,merchant vessel,102,Aberystwyth shipping records
Aberystwyth,merchant vessel,98,Aberystwyth shipping records
John Pierce,merchant vessel,97,Aberystwyth shipping records
Blue Jacket,merchant vessel,99,Aberystwyth shipping records
Ann & Betsy,merchant vessel,25,Aberystwyth shipping records
Tirsah,merchant vessel,123,Aberystwyth shipping records
Eleanor Thomas,merchant vessel,120,Aberystwyth shipping records
Margaret Jane,merchant vessel,88,Aberystwyth shipping records
Eleanor Francis,merchant vessel,116,Aberystwyth shipping records
Sarah Davies,merchant vessel,84,Aberystwyth shipping records
Rosina,merchant vessel,82,Aberystwyth shipping records
Marwood,merchant vessel,102,Aberystwyth shipping records
