col0,col1,col2,col3,col4,col5
Lamspringe,Germany,211,5638,70.46,Hildesheim
Polle,Germany,90,1183,21.2,Holzminden
Ottenstein,Germany,275,1149,13.59,Holzminden
Delligsen,Germany,124,7844,36.01,Holzminden
Lauenförde,Germany,105,2416,17.2,Holzminden
Coppenbrügge,Germany,131,6998,89.81,Hamelin-Pyrmont
Salzhemmendorf,Germany,130,9161,94.39,Hamelin-Pyrmont
Aerzen,Germany,108,10556,105.06,Hamelin-Pyrmont
Diepenau,Germany,44,3861,70.05,Nienburg/Weser
Uchte,Germany,37,4956,90.69,Nienburg/Weser
Liebenau,Germany,26,3797,23.08,Nienburg/Weser
Bücken,Germany,18,2121,32,Nienburg/Weser
Barnstorf,Germany,29,6292,52.36,Diepholz
Siedenburg,Germany,39,1294,14.22,Diepholz
