col0,col1,col2,col3,col4
Bundeskanzleramt Bonn,government building,Germany,Gronau,Adenauerallee
Herbert C. Hoover Building,government building,United States of America,Federal Triangle,Constitution Avenue
Tamminiemi,historic house museum,Finland,Meilahti,Seurasaarentie
James Madison Memorial Building,library building,United States of America,Southeast,Independence Avenue
Thomas Jefferson Building,library building,United States of America,Southeast,Independence Avenue
Tamminiemi,villa,Finland,Meilahti,Seurasaarentie
State Administration Centre,government building,Australia,Adelaide,Victoria Square
South Australia Police Headquarters,government building,Australia,Adelaide,Angas Street
Lucien Saulnier Building,government building,Canada,Old Montreal,rue Notre-Dame Est
Torrens Building,government building,Australia,Adelaide,Victoria Square
