col0,col1,col2,col3,col4
Cambridgeshire,3046.234,Cambridgeshire,Cambridge,United Kingdom
Essex,3464.4105,Essex,Harlow,United Kingdom
Derbyshire,2546.7577,Derbyshire,Chesterfield,United Kingdom
Lincolnshire,5937.2858,Lincolnshire,Lincoln,United Kingdom
Essex,3464.4105,Essex,Rochford,United Kingdom
Lancashire,2903.2542,Lancashire,Ribble Valley,United Kingdom
Lincolnshire,5937.2858,Lincolnshire,South Kesteven,United Kingdom
Nottinghamshire,2084.7118,Nottinghamshire,Rushcliffe,United Kingdom
Leicestershire,2082.8918,Leicestershire,Melton,United Kingdom
Essex,3464.4105,Essex,Tendring,United Kingdom
