col0,col1,col2,col3,col4,col5
M127,39,odd number,1876-01-10,M127,Édouard Lucas
"2,305,843,009,213,693,951",19,odd number,1883-11-01,"2,305,843,009,213,693,951",Ivan Mikheevich Pervushin
"2,147,483,647",10,odd number,1772-01-01,"2,147,483,647",Leonhard Euler
M127,39,Cantor number,1876-01-10,M127,Édouard Lucas
M4253,1281,Mersenne number,1961-11-03,M4253,Alexander Hurwitz
M3217,969,Mersenne number,1957-09-08,M3217,Hans Riesel
M2281,687,Mersenne number,1952-10-09,M2281,Raphael M. Robinson
M2203,664,Mersenne number,1952-10-07,M2203,Raphael M. Robinson
M1279,386,Mersenne number,1952-06-25,M1279,Raphael M. Robinson
M74207281,22338618,Mersenne number,2015-09-17,M74207281,Great Internet Mersenne Prime Search
M607,183,Mersenne number,1952-01-30,M607,Raphael M. Robinson
M521,157,Mersenne number,1952-01-30,M521,Raphael M. Robinson
M107,33,Mersenne number,1914-06-01,M107,Ralph Ernest Powers
"618,970,019,642,690,137,449,562,111",27,Mersenne number,1911-06-01,"618,970,019,642,690,137,449,562,111",Ralph Ernest Powers
131071,6,Mersenne number,1460-01-01,131071,Pietro Cataldi
