col0,col1,col2,col3
Hästveda municipality,Hästveda,Hässleholm Municipality,1973-12-31
Harplinge municipality,Harplinge,Halmstad Municipality,1973-12-31
Halmstad Town,Halmstad,Halmstad Municipality,1970-12-31
Huskvarna Town,Huskvarna,Jönköping Municipality,1970-12-31
Jönköping Town,Jönköping,Jönköping Municipality,1970-12-31
Kivik municipality,Kivik,Simrishamn Municipality,1973-12-31
Härslöv municipality,Härslöv,Landskrona Municipality,1973-12-31
Kiruna Town,Kiruna,Kiruna Municipality,1970-12-31
Karlstad Town,Karlstad,Karlstad Municipality,1970-12-31
Gustavsberg rural municipality,Gustavsberg,Värmdö Municipality,1973-12-31
Helsingborg city,Helsingborg,Helsingborg Municipality,1970-12-31
