col0,col1,col2,col3
Soyuz TM-7,Soyuz TM-8,Soviet Union,Soviet space program
Soyuz TM-2,Soyuz TM-3,Soviet Union,Soviet space program
Soyuz TM-6,Soyuz TM-7,Soviet Union,Soviet space program
Soyuz TM-13,Soyuz TM-14,Soviet Union,Soviet space program
Soyuz TM-10,Soyuz TM-11,Soviet Union,Soviet space program
Soyuz TM-9,Soyuz TM-10,Soviet Union,Soviet space program
Soyuz TM-5,Soyuz TM-6,Soviet Union,Soviet space program
Soyuz TM-15,Soyuz TM-16,Russia,Roscosmos State Corporation
Soyuz TM-31,Soyuz TM-32,Russia,Roscosmos State Corporation
Soyuz TM-30,Soyuz TM-31,Russia,Roscosmos State Corporation
Soyuz TM-21,Soyuz TM-22,Russia,Roscosmos State Corporation
Soyuz TM-19,Soyuz TM-20,Russia,Roscosmos State Corporation
Soyuz TM-17,Soyuz TM-18,Russia,Roscosmos State Corporation
