col0,col1,col2,col3,col4,col5,col6
1977 NHL Amateur Draft,National Hockey League,Montreal,ice hockey,1978 NHL Amateur Draft,Dale McCourt,Les Cours Mont-Royal
1973 NHL Amateur Draft,National Hockey League,Montreal,ice hockey,1974 NHL Amateur Draft,Denis Potvin,Les Cours Mont-Royal
1972 NHL Amateur Draft,National Hockey League,Montreal,ice hockey,1973 NHL Amateur Draft,Billy Harris,Queen Elizabeth Hotel
1971 NHL Amateur Draft,National Hockey League,Montreal,ice hockey,1972 NHL Amateur Draft,Guy Lafleur,Queen Elizabeth Hotel
1964 NHL Amateur Draft,National Hockey League,Montreal,ice hockey,1965 NHL Amateur Draft,Claude Gauthier,Queen Elizabeth Hotel
1967 NHL Amateur Draft,National Hockey League,Montreal,ice hockey,1968 NHL Amateur Draft,Rick Pagnutti,Queen Elizabeth Hotel
1966 NHL Amateur Draft,National Hockey League,Montreal,ice hockey,1967 NHL Amateur Draft,Barry Gibbs,Mount Royal
1985 NHL Entry Draft,National Hockey League,Toronto,ice hockey,1986 NHL Entry Draft,Wendel Clark,Metro Toronto Convention Centre
2011 NHL Entry Draft,National Hockey League,Saint Paul,ice hockey,2012 NHL Entry Draft,Ryan Nugent-Hopkins,Xcel Energy Center
1997 NHL Entry Draft,National Hockey League,Pittsburgh,ice hockey,1998 NHL Entry Draft,Joe Thornton,Civic Arena
2013 NHL Entry Draft,National Hockey League,Newark,ice hockey,2014 NHL Entry Draft,Nathan MacKinnon,Prudential Center
1990 NHL Entry Draft,National Hockey League,Vancouver,ice hockey,1991 NHL Entry Draft,Owen Nolan,Pacific Coliseum
2014 NHL Entry Draft,National Hockey League,Philadelphia,ice hockey,2015 NHL Entry Draft,Aaron Ekblad,Wells Fargo Center
2001 NHL Entry Draft,National Hockey League,Sunrise,ice hockey,2002 NHL Entry Draft,Ilya Kovalchuk,BB&T Center
1993 NHL Entry Draft,National Hockey League,Quebec,ice hockey,1994 NHL Entry Draft,Alexandre Daigle,Colisée Pepsi
