col0,col1,col2,col3
[C.H. Lippincott,1918-01-01,1918-01-01,public domain
[L.L. May & Co. materials],1920-01-01,1920-01-01,public domain
[W.C. Strong,1891-01-01,1891-01-01,public domain
[H.S. Wiley & Son materials],1916-01-01,1916-01-01,public domain
[Siebrecht & Wadley materials],1907-01-01,1907-01-01,public domain
Barr & Sugden's spring seed catalogue and guide to the flower and kitchen garden,1882-01-01,1882-01-01,public domain
[J. Jerome Smith materials],1898-01-01,1898-01-01,public domain
[H.M. Thompson & Son materials],1880-01-01,1880-01-01,public domain
[H.C. & F.M. Hatten materials],1899-01-01,1899-01-01,public domain
[Hugo Beyer materials],1906-01-01,1906-01-01,public domain
[H.A. Terry materials],1905-01-01,1905-01-01,public domain
[H.M. Weil Seed Co. materials],1916-01-01,1916-01-01,public domain
