col0,col1,col2,col3,col4,col5
Olomouc District,district of the Czech Republic,Czech Republic,41.9,Olomouc Region,Olomouc
Havlíčkův Brod District,district of the Czech Republic,Czech Republic,42.7,Vysočina Region,Česká Bělá
Rokycany District,district of the Czech Republic,Czech Republic,42.6,Plzeň Region,Klabava
Olomouc District,district of the Czech Republic,Czech Republic,41.9,Olomouc Region,Bílsko
Litoměřice District,district of the Czech Republic,Czech Republic,41.9,Ústí nad Labem Region,Roudnice nad Labem
Olomouc District,district of the Czech Republic,Czech Republic,41.9,Olomouc Region,Luká
Prague,district town,Czech Republic,42,Czech Republic,Hradčany
Nový Jičín District,district of the Czech Republic,Czech Republic,41.6,Moravian-Silesian Region,Sedlnice
Kutná Hora District,district of the Czech Republic,Czech Republic,42.8,Central Bohemian Region,Rašovice
Uherské Hradiště District,district of the Czech Republic,Czech Republic,42.9,Zlín Region,Vlčnov
Kutná Hora District,district of the Czech Republic,Czech Republic,42.8,Central Bohemian Region,Staňkovice
Tábor District,district of the Czech Republic,Czech Republic,43,South Bohemian Region,Bechyně
