col0,col1,col2,col3,col4
Nyíregyháza,big city,Brockhaus and Efron Encyclopedic Dictionary,274460000,Rzeszów
Sátoraljaújhely,town divided by border,Brockhaus and Efron Encyclopedic Dictionary,73.45,Franeker
Hódmezővásárhely,town in Hungary,Ottův slovník naučný,487.98,Haarlemmermeer
Sátoraljaújhely,town in Hungary,Brockhaus and Efron Encyclopedic Dictionary,73.45,Lohja
Hódmezővásárhely,city with municipal rights,Ottův slovník naučný,487.98,Haarlemmermeer
Székesfehérvár,town in Hungary,Brockhaus and Efron Encyclopedic Dictionary,170.89,Bratislava
Győr,city with municipal rights,Brockhaus and Efron Encyclopedic Dictionary,174.62,Poznań
Székesfehérvár,city,Vlastenský slovník historický,170.89,Chorley
Győr,big city,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,174.62,Sindelfingen
Veszprém,town in Hungary,Ottův slovník naučný,127,Bottrop
Győr,big city,Brockhaus and Efron Encyclopedic Dictionary,174.62,Wuhan
Eger,city with county rights,Brockhaus and Efron Encyclopedic Dictionary,92.24,Esslingen am Neckar
