col0,col1,col2,col3,col4,col5
Regional Municipality of Durham,Ontario,Canada,Brock,Simcoe County,upper-tier municipality
Muskoka District Municipality,Ontario,Canada,Bracebridge,Simcoe County,regional municipality of Ontario
Regional Municipality of Durham,Ontario,Canada,Brock,Simcoe County,regional municipality of Ontario
Northumberland County,Ontario,Canada,Port Hope,Regional Municipality of Durham,upper-tier municipality
Huron County,Ontario,Canada,South Huron,Perth County,upper-tier municipality
Haliburton County,Ontario,Canada,Minden Hills,Muskoka District Municipality,upper-tier municipality
Simcoe County,Ontario,Canada,Ramara,Muskoka District Municipality,upper-tier municipality
Northumberland County,Ontario,Canada,Port Hope,Regional Municipality of Durham,county of Ontario
Huron County,Ontario,Canada,South Huron,Perth County,county of Ontario
Haliburton County,Ontario,Canada,Minden Hills,Muskoka District Municipality,county of Ontario
Simcoe County,Ontario,Canada,Ramara,Muskoka District Municipality,county of Ontario
