col0,col1,col2,col3,col4
1892 United States presidential election,President of the United States,1896 United States presidential election,United States presidential election,Grover Cleveland
1876 United States presidential election,President of the United States,1880 United States presidential election,United States presidential election,Rutherford B. Hayes
2008 United States presidential election,President of the United States,2012 United States presidential election,United States presidential election,Barack Obama
2012 United States presidential election,President of the United States,2016 United States presidential election,United States presidential election,Barack Obama
1992 United States presidential election,President of the United States,1996 United States presidential election,United States presidential election,Bill Clinton
1980 United States presidential election,President of the United States,1984 United States presidential election,United States presidential election,Michael Jordan
1964 United States presidential election,President of the United States,1968 United States presidential election,United States presidential election,Lyndon B. Johnson
1960 United States presidential election,President of the United States,1964 United States presidential election,United States presidential election,John F. Kennedy
1940 United States presidential election,President of the United States,1944 United States presidential election,United States presidential election,Franklin Delano Roosevelt
1928 United States presidential election,President of the United States,1932 United States presidential election,United States presidential election,Herbert Hoover
1924 United States presidential election,President of the United States,1928 United States presidential election,United States presidential election,Calvin Coolidge
1900 United States presidential election,President of the United States,1904 United States presidential election,United States presidential election,William McKinley
1884 United States presidential election,President of the United States,1888 United States presidential election,United States presidential election,Grover Cleveland
