col0,col1,col2,col3
Dröda,Ortsteil,3.565991,Burgstein
Saalendorf,Ortsteil,0.5,Neuschönau
Schmiedefeld,Ortsteil,6.6,Seeligstadt
Petersbach,Ortsteil,0.24,Weifa
Neuschirgiswalde,Ortsteil,0.3,Tautewalde
Schönlind,Ortsteil,3.49,Siebenbrunn
Eich,Ortsteil,7.47,Lengenfeld
Mittweida-Tanneberg,Ortsteil,4.29,Erlau
Leubetha,Ortsteil,3.21,Marieney
Arnsgrün,Ortsteil,3.12,Adorf/Vogtl.
Freihausen,Ortsteil,4.69,Schnufenhofen
Bodenstedt,Ortsteil,4.6,Köchingen
Vechelde,Ortsteil,2.62,Sierße
Minstedt,Ortsteil,10.54,Oerel
