col0,col1,col2,col3
Tippett Gas Plant,Crockett County,692,oil field
Timber Creek Oil Field,Cooke County,223,oil field
Tijerina-Canales-Blucher Oil Field,Jim Wells County,42,oil field
Crossett Oil Field,Crane County,712,oil field
Tijerina Oil Field,Kleberg County,37,oil field
Crockett Oil Field,Crockett County,721,oil field
Crittendon Gas Field,Winkler County,877,oil field
Crawar Oil Field,Crane County,799,oil field
Cravens Oil Field,Lubbock County,1003,oil field
Crane Cowden Oil Field,Crane County,780,oil field
Cox Oil Field,Crockett County,810,oil field
Cowden Oil Field,Ector County,908,oil field
Three Bar Oil Field,Andrews County,1012,oil field
