col0,col1,col2,col3,col4
Municipal elections 2012 in Iitti in Finland,2012 Finnish municipal elections,Green League,Iitti municipal council,2012-10-28
Municipal elections 2012 in Iisalmi in Finland,2012 Finnish municipal elections,Green League,Iisalmi City Council,2012-10-28
Municipal elections 2012 in Ii in Finland,2012 Finnish municipal elections,Green League,Ii municipal council,2012-10-28
Municipal elections 2012 in Hämeenkyrö in Finland,2012 Finnish municipal elections,Green League,Hämeenkyrö municipal council,2012-10-28
Municipal elections 2012 in Hyvinkää in Finland,2012 Finnish municipal elections,Green League,Hyvinkää City Council,2012-10-28
Municipal elections 2012 in Hyrynsalmi in Finland,2012 Finnish municipal elections,Left Alliance,Hyrynsalmi municipal council,2012-10-28
Municipal elections 2012 in Humppila in Finland,2012 Finnish municipal elections,Green League,Humppila municipal council,2012-10-28
Municipal elections 2012 in Huittinen in Finland,2012 Finnish municipal elections,Green League,Huittinen City Council,2012-10-28
Municipal elections 2012 in Honkajoki in Finland,2012 Finnish municipal elections,National Coalition Party,Honkajoki municipal council,2012-10-28
Municipal elections 2012 in Hirvensalmi in Finland,2012 Finnish municipal elections,National Coalition Party,Hirvensalmi municipal council,2012-10-28
Municipal elections 2012 in Heinävesi in Finland,2012 Finnish municipal elections,Finns Party,Heinävesi municipal council,2012-10-28
