col0,col1,col2,col3,col4
Aeron Vale,Aberystwyth shipping records,J. Griffith & Co.,New Quay,201
Prince of Wales,Aberystwyth shipping records,Rowlands & Co.,Neyland,191
Killia Lass,Aberystwyth shipping records,Samuel James,Aberaeron,184
Ann,Aberystwyth shipping records,Elinor Davies,Aberaeron,239
Killia Lass,Aberystwyth shipping records,Daniel Jones,Aberaeron,184
Zingara,Aberystwyth shipping records,J N Mills,Bideford,194
Utopia,Aberystwyth shipping records,Edwin Roberts,Rye,184
Hetty Ellen,Aberystwyth shipping records,David  Davies,Llanelli,189
Solway,Aberystwyth shipping records,John Mathias,Harrington,177
Anne Catherine,Aberystwyth shipping records,D. Jones,Llangrannog,210
Naomi,Aberystwyth shipping records,Richard Morris & N Morris,Aberdyfi,203
Elizabeth,Aberystwyth shipping records,Thomas Jones,Aberystwyth,162
Fanny Fothergill,Aberystwyth shipping records,Thomas Carter Cooper,Aberystwyth,179
