col0,col1,col2,col3,col4,col5,col6
CNMNC Newsletter 38,Mineralogical Magazine,Frédéric Hatert,IMA-CNMNC Newsletter,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 38. New minerals and nomenclature modifications approved in 2017",2017-08-01,mineralogy
CNMNC Newsletter 37,Mineralogical Magazine,Frédéric Hatert,IMA-CNMNC Newsletter,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 37. New minerals and nomenclature modifications approved in 2017",2017-06-01,mineralogy
CNMNC Newsletter 36,Mineralogical Magazine,Frédéric Hatert,IMA-CNMNC Newsletter,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 36. New minerals and nomenclature modifications approved in 2017",2017-04-01,mineralogy
CNMNC Newsletter 35,Mineralogical Magazine,Frédéric Hatert,IMA-CNMNC Newsletter,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 35. New minerals and nomenclature modifications approved in 2016 and 2017",2017-02-01,mineralogy
CNMNC Newsletter 34,Mineralogical Magazine,Frédéric Hatert,IMA-CNMNC Newsletter,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 34. New minerals and nomenclature modifications approved in 2016",2016-12-01,mineralogy
New minerals approved in 2010,International Mineralogical Association,Peter A. Williams,IMA-CNMNC Newsletter,"New minerals approved in 2010. Nomenclature modifications approved in 2010, Commission on New Minerals, Nomenclature and Classification",2010-01-01,mineralogy
CNMNC Newsletter 45,Mineralogical Magazine,Frédéric Hatert,scientific article,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 45: New minerals and nomenclature modifications approved in 2018",2018-01-01,mineralogy
CNMNC Newsletter 44,Mineralogical Magazine,Frédéric Hatert,scientific article,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 44: New minerals and nomenclature modifications approved in 2018",2018-01-01,mineralogy
CNMNC Newsletter 43,Mineralogical Magazine,Frédéric Hatert,scientific article,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 43: New minerals and nomenclature modifications approved in 2018",2018-01-01,mineralogy
CNMNC Newsletter 42,Mineralogical Magazine,Frédéric Hatert,scientific article,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 42: New minerals and nomenclature modifications approved in 2018",2018-01-01,mineralogy
CNMNC Newsletter 41,Mineralogical Magazine,Frédéric Hatert,scientific article,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 41. New minerals and nomenclature modifications approved in 2017 and 2018",2018-01-01,mineralogy
CNMNC Newsletter 40,Mineralogical Magazine,Frédéric Hatert,scientific article,"IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 40. New minerals and nomenclature modifications approved in 2017",2017-12-01,mineralogy
