col0,col1,col2,col3
Mosaic del Pla de l'Os,Barcelona City Council,Joan Miró,mosaic
Lion and leopard,Naples National Archaeological Museum,anonymous,mosaic
Río Juchitán,Museo Soumaya,Diego Rivera,mosaic
Two women making a call on a witch,Naples National Archaeological Museum,Dioscorides of Samos,mosaic
Stag Hunt Mosaic,Archaeological Museum of Pella,Gnosis,mosaic
"Education: Past, Present and Future",General Secretariat of the Ministry of Education,Marco Hernández,mosaic
Villa Romana del Casale - Big Game Hunt mosaic,Villa Romana del Casale,anonymous,mosaic
The Mosaic of Four Rivers,Musée de Die,anonymous,mosaic
Stoclet Frieze,Stoclet Palace,Gustav Klimt,mosaic
Navicella,St. Peter's Basilica,Giotto di Bondone,mosaic
Alexander Mosaic,Naples National Archaeological Museum,Philoxenus of Eretria,mosaic
Standard of Ur Antiguo,British Museum,Michelangelo,mosaic
Mosaic with lambs and excerpts from the Psalms,Róth Museum,Miksa Róth,mosaic
Mosaic with pomegranates,Róth Museum,Miksa Róth,mosaic
