col0,col1,col2,col3
Argentine Army airplane fleet,Argentine military airplane fleet,7,Argentine Army Aviation
Argentine Navy helicopter fleet,Argentine Navy aircraft fleet,8,Argentine Naval Aviation
Argentine Navy airplane fleet,Argentine Navy aircraft fleet,37,Argentine Naval Aviation
Argentine Navy helicopter fleet,Argentine military helicopter fleet,8,Argentine Naval Aviation
Argentine Navy airplane fleet,Argentine military airplane fleet,37,Argentine Naval Aviation
Algerian AW101 fleet,Algerian National Navy helicopter fleet,6,Algerian National Navy
Angolan Tucano fleet,Angolan military airplane fleet,19,National Air Force of Angola
Afghan Air Force helicopter fleet,Afghan Air Force aircraft fleet,74,Afghan Air Force
Argentine Navy F28 fleet,Argentine F28 fleet,2,Argentine Navy
South African AM.3 fleet,global AM.3 fleet,40,South African Air Force
Algerian C-295 fleet,C-295 fleet,5,Algerian Air Force
Algerian W-3 fleet,Algerian Air Force airplane fleet,8,Algerian Air Force
Algerian AW119 fleet,Algerian Air Force airplane fleet,8,Algerian Air Force
