col0,col1,col2,col3,col4
2013 Croatian International Badminton Championships,2014 Croatian International Badminton Championships,Zagreb,badminton,2013 Croatian International Badminton Championships – Mixed doubles
2012 Croatian International Badminton Championships,2013 Croatian International Badminton Championships,Zagreb,badminton,2012 Croatian International Badminton Championships – Mixed doubles
2011 Croatian International Badminton Championships,2012 Croatian International Badminton Championships,Zagreb,badminton,2011 Croatian International Badminton Championships – Mixed doubles
2010 Croatian International Badminton Championships,2011 Croatian International Badminton Championships,Zagreb,badminton,2010 Croatian International Badminton Championships – Mixed doubles
2009 Croatian International Badminton Championships,2010 Croatian International Badminton Championships,Zagreb,badminton,2009 Croatian International Badminton Championships – Mixed doubles
2008 Croatian International Badminton Championships,2009 Croatian International Badminton Championships,Zagreb,badminton,2008 Croatian International Badminton Championships – Mixed doubles
2007 Croatian International Badminton Championships,2008 Croatian International Badminton Championships,Zagreb,badminton,2007 Croatian International Badminton Championships – Mixed doubles
2006 Croatian International Badminton Championships,2007 Croatian International Badminton Championships,Zagreb,badminton,2006 Croatian International Badminton Championships – Mixed doubles
2004 Croatian International Badminton Championships,2005 Croatian International Badminton Championships,Zagreb,badminton,2004 Croatian International Badminton Championships – Mixed doubles
2002 Croatian International Badminton Championships,2003 Croatian International Badminton Championships,Zagreb,badminton,2002 Croatian International Badminton Championships – Mixed doubles
