col0,col1,col2,col3,col4
Widmann fountain,Muschelkalk,Switzerland,1914-01-01,water distribution pipe network
fountain Muristalden,Muschelkalk,Switzerland,1785-01-01,water distribution pipe network
Thunstrasse fountain,artificial stone,Switzerland,1914-01-01,water distribution pipe network
Marzili fountain,artificial stone,Switzerland,1914-01-01,water distribution pipe network
drinking fountain Helvetiaplatz,cast iron,Switzerland,1899-01-01,water distribution pipe network
water play on the Bundesplatz,gneiss,Switzerland,2004-07-31,water distribution pipe network
Villa Stucki fountain,brass,Switzerland,1886-01-01,water distribution pipe network
Steinhölzli fountain,brass,Switzerland,1869-01-01,water distribution pipe network
Thunstrasse fountain,brass,Switzerland,1914-01-01,water distribution pipe network
outer Laupenstrasse fountain,brass,Switzerland,1846-01-01,water distribution pipe network
Speichergasse fountain,brass,Switzerland,1885-01-01,water distribution pipe network
Reservoir fountain,brass,Switzerland,1960-01-01,water distribution pipe network
fountain Nydegghöfli,brass,Switzerland,1857-01-01,water distribution pipe network
