col0,col1,col2,col3,col4,col5,col6
Batalha,Portugal,UTC±00:00,Trujillo,São Mamede,Patron saint day,town of Portugal
Oeiras,Portugal,UTC±00:00,Praia,Barcarena,Patron saint day,municipality of Portugal
Palmela,Portugal,UTC±00:00,Xàbia,Pinhal Novo,Patron saint day,municipality of Portugal
Batalha,Portugal,UTC±00:00,Trujillo,São Mamede,Patron saint day,municipality of Portugal
Cascais,Portugal,UTC±00:00,Karşıyaka,Alcabideche,Patron saint day,municipality of Portugal
Grândola,Portugal,UTC±00:00,Santarém,Melides,Patron saint day,town of Portugal
Aljustrel,Portugal,UTC±00:00,Hem,Ervidel,Patron saint day,town of Portugal
Oeiras,Portugal,UTC±00:00,Benguela,Porto Salvo,Patron saint day,town of Portugal
Grândola,Portugal,UTC±00:00,Santarém,Melides,Patron saint day,municipality of Portugal
Aljustrel,Portugal,UTC±00:00,Hem,Ervidel,Patron saint day,municipality of Portugal
Vila do Bispo,Portugal,UTC±00:00,Santa Fe,Sagres,Patron saint day,town of Portugal
