col0,col1,col2,col3,col4,col5
lutetium-162m2,-1,isotope of lutetium,ytterbium-162,71,1.5
lutetium-162,-1,isotope of lutetium,ytterbium-162,71,1.37
lutetium-161,1,isotope of lutetium,ytterbium-161,71,77
lutetium-157m,-1,isotope of lutetium,thulium-153,71,4.79
lutetium-157,1,isotope of lutetium,thulium-153,71,6.8
lutetium-156m,1,isotope of lutetium,thulium-152,71,198
lutetium-155m2,-1,isotope of lutetium,thulium-151,71,2.69
lutetium-155m1,1,isotope of lutetium,thulium-151,71,138
lutetium-155,-1,isotope of lutetium,thulium-151,71,68
lutetium-154m1,1,isotope of lutetium,ytterbium-154,71,1.12
lutetium-154,-1,isotope of lutetium,ytterbium-154,71,1.12
lutetium-153,-1,isotope of lutetium,thulium-149,71,0.9
lutetium-152,-1,isotope of lutetium,thulium-151,71,0.7
lutetium-150,1,isotope of lutetium,ytterbium-149,71,45
