col0,col1,col2,col3,col4,col5,col6
2018 Volta ao Algarve,2.HC,Bauke Mollema,200,Quick-Step Floors 2018,Bauke Mollema,Bauke Mollema
2019 Volta ao Algarve,2.HC,Amaro Antunes,126,2019 Katusha-Alpecin,Wout Poels,Zdeněk Štybar
2018 Volta ao Algarve,Volta ao Algarve,Tejay van Garderen,200,Quick-Step Floors 2018,Geraint Thomas,Geraint Thomas
2013 Volta ao Algarve,2.1,Tiago Machado,138,2013 Omega Pharma-Quick Step season,Manuele Boaro,Sergio Henao
2018 Volta ao Algarve,Volta ao Algarve,Serge Pauwels,200,Quick-Step Floors 2018,Ricardo Mestre,Geraint Thomas
2011 Volta ao Algarve,2.1,Thomas De Gendt,188,Rabobank 2011,Thomas De Gendt,André Greipel
2019 Volta ao Algarve,2.HC,Amaro Antunes,126,2019 Team Dimension Data,Amaro Antunes,Zdeněk Štybar
2018 Volta ao Algarve,2.HC,Geraint Thomas,200,Quick-Step Floors 2018,Geraint Thomas,John Degenkolb
2019 Volta ao Algarve,Volta ao Algarve,Amaro Antunes,126,2019 Team Dimension Data,Amaro Antunes,Zdeněk Štybar
2018 Volta ao Algarve,Volta ao Algarve,Geraint Thomas,146,Quick-Step Floors 2018,Geraint Thomas,Geraint Thomas
2011 Volta ao Algarve,Volta ao Algarve,Thomas De Gendt,188,Rabobank 2011,Thomas De Gendt,André Greipel
2018 Volta ao Algarve,Volta ao Algarve,Tejay van Garderen,146,BMC Racing 2018,Geraint Thomas,Geraint Thomas
2010 Volta ao Algarve,Volta ao Algarve,Levi Leipheimer,138,RadioShack 2010,Alberto Contador,André Greipel
2012 Volta ao Algarve,Volta ao Algarve,Tony Martin,139,Sky 2012,Sérgio Sousa,Gerald Ciolek
2011 Volta ao Algarve,2.1,Steve Cummings,150,HTC-Highroad 2011,Ricardo Mestre,André Greipel
