col0,col1,col2,col3,col4
Long Lake Seaplane Base,Long Lake Helms Seaplane Base,180,Matanuska-Susitna Borough,seaplane base
Kucera Seaplane Base,Kucera Residence Airport,175,Matanuska-Susitna Borough,seaplane base
Wrangell Seaplane Base,Wrangell Airport,0,Wrangell,airport
West Beaver Seaplane Base,West Beaver Airport,215,Matanuska-Susitna Borough,airport
Port of Poulsbo Marina Moorage Seaplane Base,Port of Whitman Business Air Center Airport,0,Kitsap County,airport
Kucera Seaplane Base,Kucera Residence Airport,175,Matanuska-Susitna Borough,airport
Anvik Seaplane Base,Anvik Airport,52,Yukon–Koyukuk Census Area,seaplane base
Aleknagik Seaplane Base,Aleknagik Mission Strip,7,Dillingham Census Area,seaplane base
Riverside Seaplane Base,Riverside Municipal Airport,342,Piscataquis County,seaplane base
Aleknagik Seaplane Base,Aleknagik Mission Strip,7,Dillingham Census Area,airport
Riverside Seaplane Base,Riverside Municipal Airport,342,Piscataquis County,airport
