col0,col1,col2,col3,col4,col5
Syren,Aberystwyth,299,J. O. Jones,Aberystwyth shipping records,1859-01-01
Ivanhoe,Aberystwyth,362,J A Murphy,Aberystwyth shipping records,1871-01-01
Hope,Aberystwyth,275,Isaac Morgan,Aberystwyth shipping records,1865-01-01
Lettice Catherine,Aberystwyth,301,I Davies,Aberystwyth shipping records,1859-01-01
John Elias,Aberystwyth,252,Henry Hardy,Aberystwyth shipping records,1864-01-01
Rosland,Aberystwyth,240,Henry Gowan,Aberystwyth shipping records,0870-01-01
Drusus,Aberystwyth,387,Fredrick Welford,Aberystwyth shipping records,1857-01-01
Jane Maria,Aberystwyth,341,Evan Williams,Aberystwyth shipping records,1865-01-01
John Elias,Aberystwyth,252,Evan Williams,Aberystwyth shipping records,1864-01-01
Adela S Hills,Aberystwyth,463,Evan Thomas,Aberystwyth shipping records,1874-01-01
Heather Bell,Aberystwyth,257,Evan Thomas,Aberystwyth shipping records,1859-01-01
Syren,Aberystwyth,299,Evan Jones,Aberystwyth shipping records,1859-01-01
Jane Rowland,Aberystwyth,318,Edward Rowland,Aberystwyth shipping records,1868-01-01
Hope,Aberystwyth,275,Edward J Jones,Aberystwyth shipping records,1865-01-01
