col0,col1,col2,col3,col4
2000 Tour du Finistère,road bicycle racing,1999 Tour du Finistère,Frédéric Lecrosnier,France
2018 Tour du Finistère,road bicycle racing,2017 Tour du Finistère,Carl Fredrik Hagen,France
2017 Tour du Finistère,road bicycle racing,2016 Tour du Finistère,Thibault Ferasse,France
2018 Tour du Finistère,road bicycle racing,2017 Tour du Finistère,Fabien Grellier,France
2014 Tour du Finistère,road bicycle racing,2013 Tour du Finistère,Laurent Évrard,France
2018 Tour du Finistère,road bicycle racing,2017 Tour du Finistère,Lilian Calmejane,France
2016 Tour du Finistère,road bicycle racing,2015 Tour du Finistère,Lilian Calmejane,France
2018 Tour du Finistère,road bicycle racing,2017 Tour du Finistère,Jérémy Cornu,France
2017 Tour du Finistère,road bicycle racing,2016 Tour du Finistère,Jérémy Cornu,France
2018 Tour du Finistère,road bicycle racing,2017 Tour du Finistère,Guillaume Martin,France
