col0,col1,col2,col3
Milano Rogoredo railway station,Rogoredo,Italy,ticket office
Canegrate railway station,Canegrate,Italy,parking lot
Estação Rodoviária,Terminal Rodoviário de Salvador,Brazil,accessible toilet
Pituaçu Station,Pituaçu,Brazil,accessible toilet
Estação Pernambués,Pernambués,Brazil,accessible toilet
Imbuí Station,Imbuí,Brazil,accessible toilet
Bonocô station,Avenida Mário Leal Ferreira,Brazil,accessible toilet
Estação Bom Juá,Bom Juá,Brazil,bicycle parking station
Bonocô station,Avenida Mário Leal Ferreira,Brazil,bicycle parking station
Canegrate railway station,Canegrate,Italy,bicycle parking station
Estação Rodoviária,Terminal Rodoviário de Salvador,Brazil,mezzanine
