col0,col1,col2,col3,col4
copernicium,Nicolaus Copernicus,group 12,112,Armenian Soviet Encyclopedia
rutherfordium,Ernest Rutherford,group 4,104,Armenian Soviet Encyclopedia
roentgenium,Wilhelm Röntgen,group 11,111,Armenian Soviet Encyclopedia
copernicium,Nicolaus Copernicus,post-transition metal,112,Armenian Soviet Encyclopedia
technetium,technique,transition metal,43,Armenian Soviet Encyclopedia
dubnium,Dubna,transition metal,105,Armenian Soviet Encyclopedia
seaborgium,Glenn Seaborg,transition metal,106,Armenian Soviet Encyclopedia
rutherfordium,Ernest Rutherford,transition metal,104,Armenian Soviet Encyclopedia
bohrium,Niels Bohr,transition metal,107,Armenian Soviet Encyclopedia
hassium,Hesse,transition metal,108,Armenian Soviet Encyclopedia
berkelium,Berkeley,actinide,97,Armenian Soviet Encyclopedia
lawrencium,Ernest Lawrence,actinide,103,Armenian Soviet Encyclopedia
curium,Pierre Curie,actinide,96,Armenian Soviet Encyclopedia
nobelium,Alfred Nobel,actinide,102,Armenian Soviet Encyclopedia
mendelevium,Dmitri Mendeleev,actinide,101,Armenian Soviet Encyclopedia
