col0,col1,col2,col3
Japan National Route 317,Japan National Route 11,Ehime Prefecture,Japan National Route 11
Japan National Route 350,Japan National Route 113,Niigata Prefecture,Japan National Route 113
Japan National Route 57,Japan National Route 10,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 3
Japan National Route 350,Japan National Route 7,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 7
Japan National Route 57,Japan National Route 10,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 10
Japan National Route 197,roadside station in Japan,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 32
Japan National Route 280,Japan National Route 339,Aomori Prefecture,Japan National Route 227
Japan National Route 197,roadside station in Japan,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 56
Japan National Route 269,Japan National Route 10,Kagoshima Prefecture,Kagoshima Prefectural Road Route 64
Japan National Route 57,Japan National Route 389,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 266
Japan National Route 58,Roadside station Ogimi,Kagoshima Prefecture,Japan National Route 224
Japan National Route 57,Japan National Route 389,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 442
Japan National Route 197,Japan National Route 441,Ehime Prefecture,Japan National Route 378
Japan National Route 57,Japan National Route 389,"Ministry of Land, Infrastructure, Transport and Tourism",Japan National Route 34
Japan National Route 58,Roadside station Ogimi,Kagoshima Prefecture,Japan National Route 329
