col0,col1,col2,col3
Prishtina Clock Tower,Kosovo,clock tower,cultural heritage monument of Kosovo
Gdov Kremlin,Russia,archaeological site,cultural heritage site in Russia
Pestalozzischule Zwickau,Germany,architectural structure,Kulturdenkmal
Funkerberg,Germany,architectural structure,architectural heritage monument
Kugelbake,Germany,daymark,Kulturdenkmal
Leuchtturm Norderney,Germany,tourist attraction,Kulturdenkmal
Brunoy obelisk,France,obelisk,monument historique classé
Fshajt Bridge,Kosovo,arch bridge,cultural heritage monument of Kosovo
Terezije Bridge,Kosovo,arch bridge,Cultural Monument of Exceptional Importance
Patriarchate of Peja,Serbia,monastery (built complex),Cultural Monument of Exceptional Importance
House of Freedom,Bolivia,building,national monument of Bolivia
Rauhfutterspeicher Schöneiche,Germany,building,architectural heritage monument
Prishtina Clock Tower,Kosovo,building,cultural heritage monument of Kosovo
Leuchtturm Norderney,Germany,lighthouse,Kulturdenkmal
House of Freedom,Bolivia,museum,national monument of Bolivia
