col0,col1,col2,col3,col4
Área Arqueológica do Freixo,Roman city,National Monument of Portugal,Marco,Gallaecia
Roman ruins of Tróia,Roman city,National Monument of Portugal,Carvalhal,Lusitania
Ruínas romanas das Carvalheiras,Roman city,Immovable Cultural Heritage of Public Interest,"Braga (Maximinos, Sé e Cividade)",Gallaecia
Sisapo,Roman city,Bien de Interés Cultural,Almodóvar del Campo,La Bienvenida
Eburobrittium,Roman city,Site of Public Interest,Gaeiras,Lusitania
Augusta Raurica,Roman city,class A Swiss cultural property of national significance,Aargau,Augst
Roman villa of Ammaia,Roman city,National Monument of Portugal,São Salvador da Aramenha,Lusitania
Sisapo,archaeological site,Bien de Interés Cultural,Almodóvar del Campo,La Bienvenida
Augusta Raurica,archaeological site,class A Swiss cultural property of national significance,Aargau,Augst
Área Arqueológica do Freixo,cultural heritage,National Monument of Portugal,Marco,Gallaecia
Roman ruins of Tróia,cultural heritage,National Monument of Portugal,Carvalhal,Lusitania
Ruínas romanas das Carvalheiras,cultural heritage,Immovable Cultural Heritage of Public Interest,"Braga (Maximinos, Sé e Cividade)",Gallaecia
Eburobrittium,cultural heritage,Site of Public Interest,Gaeiras,Lusitania
Roman villa of Ammaia,cultural heritage,National Monument of Portugal,São Salvador da Aramenha,Lusitania
Conímbriga,Roman archaeological site,National Monument of Portugal,Condeixa-a-Velha e Condeixa-a-Nova,Lusitania
