col0,col1,col2,col3,col4
Sant'Eustachio,city district,Rome,Italy,0.1688
Sant'Angelo,city district,Rome,Italy,0.1376
Prati,city district,Rome,Italy,1.27
Campo Marzio,city district,Rome,Italy,0.88
Trastevere,city district,Rome,Italy,1.8
Sant'Eustachio,rione of Rome,Rome,Italy,0.1688
Sant'Angelo,rione of Rome,Rome,Italy,0.1376
Parione,rione of Rome,Rome,Italy,0.19
Ponte,rione of Rome,municipio I,Italy,0.31
Testaccio,rione of Rome,Rome,Italy,0.66
Prati,rione of Rome,Rome,Italy,1.27
Ludovisi,rione of Rome,Rome,Italy,0.32
Trevi,rione of Rome,Rome,Italy,0.55
