col0,col1,col2,col3,col4,col5
2019 Critérium du Dauphiné,2020 Critérium du Dauphiné,2019-06-16,Switzerland,2019 UCI World Tour,2019-06-09
2018 Critérium du Dauphiné,2019 Critérium du Dauphiné,2018-06-10,France,2018 UCI World Tour,2018-06-03
1987 Critérium du Dauphiné Libéré,1988 Critérium du Dauphiné Libéré,1987-06-01,France,1987 Super Prestige Pernod,1987-05-25
1985 Critérium du Dauphiné Libéré,1986 Critérium du Dauphiné Libéré,1985-06-03,France,1985 Super Prestige Pernod,1985-05-27
1972 Critérium du Dauphiné Libéré,1973 Critérium du Dauphiné Libéré,1972-06-04,France,1972 Super Prestige Pernod,1972-05-30
2017 Critérium du Dauphiné,2018 Critérium du Dauphiné,2017-06-11,France,2017 UCI World Tour,2017-06-04
2016 Critérium du Dauphiné,2017 Critérium du Dauphiné,2016-06-12,France,2016 UCI World Tour,2016-06-05
2015 Critérium du Dauphiné,2016 Critérium du Dauphiné,2015-06-14,France,2015 UCI World Tour,2015-06-07
2014 Critérium du Dauphiné,2015 Critérium du Dauphiné,2014-06-15,Switzerland,2014 UCI World Tour,2014-06-08
2008 Critérium du Dauphiné Libéré,2009 Critérium du Dauphiné Libéré,2008-06-15,France,2008 UCI ProTour,2008-06-08
2013 Critérium du Dauphiné,2014 Critérium du Dauphiné,2013-06-09,Switzerland,2013 UCI World Tour,2013-06-02
