col0,col1,col2,col3
1968 Scottish Badminton Championships,1968-01-01,badminton,Edinburgh
1967 Scottish Badminton Championships,1967-01-01,badminton,Edinburgh
1966 Scottish Badminton Championships,1966-01-01,badminton,Edinburgh
1965 Scottish Badminton Championships,1965-01-01,badminton,Edinburgh
1964 Scottish Badminton Championships,1964-01-01,badminton,Edinburgh
1963 Scottish Badminton Championships,1963-01-01,badminton,Edinburgh
1962 Scottish Badminton Championships,1962-01-01,badminton,Edinburgh
1954 Scottish Badminton Championships,1954-01-01,badminton,Edinburgh
1953 Scottish Badminton Championships,1953-01-01,badminton,Edinburgh
1951 Scottish Badminton Championships,1951-01-01,badminton,Edinburgh
1950 Scottish Badminton Championships,1950-01-01,badminton,Edinburgh
1949 Scottish Badminton Championships,1949-01-01,badminton,Edinburgh
1948 Scottish Badminton Championships,1948-01-01,badminton,Edinburgh
1939 Scottish Badminton Championships,1939-01-01,badminton,Edinburgh
