col0,col1,col2,col3,col4,col5,col6
1975 Virginia Slims of California,tennis,Women's Tennis Association,tennis tournament edition,1976 Bank of the West Classic,1975 WTA Tour,United States of America
2006 Bank of the West Classic,tennis,Women's Tennis Association,tennis tournament edition,2007 Bank of the West Classic,2006 WTA Tour,United States of America
2004 Bank of the West Classic,tennis,Women's Tennis Association,tennis tournament edition,2005 Bank of the West Classic,2004 WTA Tour,United States of America
1990 Virginia Slims of California,tennis,Women's Tennis Association,tennis tournament edition,1991 Virginia Slims of California,1990 WTA Tour,United States of America
2012 Bank of the West Classic,tennis,Women's Tennis Association,tennis tournament edition,2013 Bank of the West Classic,2012 WTA Tour,United States of America
2010 Bank of the West Classic,tennis,Women's Tennis Association,tennis tournament edition,2011 Bank of the West Classic,2010 WTA Tour,United States of America
2011 Bank of the West Classic,tennis,Women's Tennis Association,tennis tournament edition,2012 Bank of the West Classic,2011 WTA Tour,United States of America
2001 Bank of the West Classic,tennis,Women's Tennis Association,tennis tournament edition,2002 Bank of the West Classic,2001 WTA Tour,United States of America
2018 Silicon Valley Classic,tennis,Women's Tennis Association,Silicon Valley Classic,2019 Silicon Valley Classic,WTA Premier tournament,United States of America
2017 Bank of the West Classic,tennis,Women's Tennis Association,Silicon Valley Classic,2018 Silicon Valley Classic,WTA Premier tournament,United States of America
2016 Bank of the West Classic,tennis,Women's Tennis Association,Silicon Valley Classic,2017 Bank of the West Classic,WTA Premier tournament,United States of America
2015 Bank of the West Classic,tennis,Women's Tennis Association,Silicon Valley Classic,2016 Bank of the West Classic,WTA Premier tournament,United States of America
2014 Bank of the West Classic,tennis,Women's Tennis Association,Silicon Valley Classic,2015 Bank of the West Classic,WTA Premier tournament,United States of America
2013 Bank of the West Classic,tennis,Women's Tennis Association,Silicon Valley Classic,2014 Bank of the West Classic,2013 WTA Tour,United States of America
