col0,col1,col2,col3,col4,col5,col6
Béthencourt German military cemetery,war cemetery,1922-01-01,Béthencourt-sur-Somme,German War Graves Commission,France,German War Graves Commission
Beauvais German war cemetery,war cemetery,1942-01-01,Beauvais,German War Graves Commission,France,German War Graves Commission
Aussonce German military cemetery,war cemetery,1917-01-01,Aussonce,German War Graves Commission,France,German War Graves Commission
Avricourt German military cemetery,war cemetery,1914-09-01,Avricourt,German War Graves Commission,France,German War Graves Commission
Treguier German military cemetery,war cemetery,1915-01-01,Tréguier,German War Graves Commission,France,German War Graves Commission
Azannes I German military cemetery,war cemetery,1916-02-01,Azannes-et-Soumazannes,German War Graves Commission,France,German War Graves Commission
Warmeriville German military cemetery,war cemetery,1915-01-01,Warmeriville,German War Graves Commission,France,German War Graves Commission
Spicherer Heights German Cemetery,war cemetery,1998-08-09,Spicheren,German War Graves Commission,France,German War Graves Commission
Piennes German military cemetery,war cemetery,1916-02-01,Piennes,German War Graves Commission,France,German War Graves Commission
Rumaucourt German military cemetery,war cemetery,1916-01-01,Rumaucourt,German War Graves Commission,France,German War Graves Commission
Salomé German military cemetery,war cemetery,1916-01-01,Salomé,German War Graves Commission,France,German War Graves Commission
