col0,col1,col2,col3
2007 Rogers Cup,2007-01-01,2006 Rogers Cup (women),Canada
2008 Rogers Masters,2008-01-01,2007 Rogers Cup (men),Canada
2012 Brisbane International,2012-01-01,2011 Brisbane International (women),Australia
2012 Apia International Sydney,2012-01-01,2011 Medibank International Sydney (men),Australia
1997 WTA German Open,1997-01-01,1996 WTA German Open,Germany
1993 WTA German Open,1993-01-01,1992 Lufthansa Cup,Germany
1988 WTA German Open,1988-01-01,1987 Fila German Open,Germany
2009 Ordina open - Men's,2009-01-01,2008 Ordina Open - Men's,Netherlands
2012 Citi Open,2012-01-01,2011 Legg Mason Tennis Classic,United States of America
2010 Rogers Cup,2010-01-01,2009 Rogers Cup (women),Canada
2018 Brisbane International,2018-01-01,2017 Brisbane International (women),Australia
