col0,col1,col2,col3
Außendeich Nordkehdingen II,Niedersächsischer Mündungstrichter der Elbe,Germany,2018-12-01
Pontische Hänge von Lebus a. d. O.,Odertal Frankfurt-Lebus mit Pontischen Hängen,Germany,2018-11-16
Stromtal,Boitzenburger Tiergarten und Strom,Germany,2018-01-01
Sadenbecker Brandhorst,Dömnitz,Germany,2018-03-26
Priesterschlucht,"Reitweiner Sporn mit Priesterschlucht, Mühlen- und Zeisigberg",Germany,2017-03-15
Oderberge,Odertal Frankfurt-Lebus mit Pontischen Hängen,Germany,2018-11-16
Kremmener See,Kremmener Luch,Germany,2009-11-04
Rechter Nebenarm der Weser,Tideweser,Germany,2019-02-14
Neßsand,Elbe und Inseln,Germany,2018-12-21
Haselünner Kuhweide,Natura 2000-Naturschutzgebiet in der unteren Haseniederung,Germany,2017-01-01
Biesdorfer Kehlen,Trockenrasen Wriezen und Biesdorfer Kehlen,Germany,2016-11-17
Probstforst,Kottenforst,Germany,2004-01-01
Zeisigberg bei Wuhden,"Reitweiner Sporn mit Priesterschlucht, Mühlen- und Zeisigberg",Germany,2017-03-15
Baumbusch,Baumbusch bei Medelsheim,Germany,2015-01-01
