col0,col1,col2,col3,col4,col5,col6,col7
yttrium-98,-72294.777,0.548,39,zirconium-97,97.92238836,59,isotope of yttrium
yttrium-97,-76121.424,3.75,39,zirconium-96,96.918280286,58,isotope of yttrium
yttrium-88,-84299.018,106.626,39,strontium-88,87.909501276,49,isotope of yttrium
yttrium-87,-83018.376,79.8,39,strontium-87,86.910876102,48,isotope of yttrium
yttrium-86,-79283.089,14.74,39,strontium-86,85.914886098,47,isotope of yttrium
yttrium-85,-77842.123,2.68,39,strontium-85,84.916433039,46,isotope of yttrium
yttrium-84,-73894.431,39.5,39,strontium-84,83.920671061,45,isotope of yttrium
yttrium-83,-72205.665,7.08,39,strontium-83,82.922484025,44,isotope of yttrium
yttrium-82,-68064.091,8.3,39,strontium-82,81.926930188,43,isotope of yttrium
yttrium-81,-65712.912,70.4,39,strontium-81,80.929454283,42,isotope of yttrium
yttrium-80,-61148.152,30.1,39,rubidium-79,79.934354755,41,isotope of yttrium
yttrium-79,-57817.833,14.8,39,rubidium-78,78.93793,40,isotope of yttrium
yttrium-78,-52173,5.8,39,rubidium-77,77.94399,39,isotope of yttrium
yttrium-77,-46439,57,39,rubidium-76,76.950146,38,isotope of yttrium
