col0,col1,col2,col3,col4,col5
1988 United States Senate election in Texas,United States Senate election,1982 United States Senate elections,United States senator,1988-11-08,1993 United States Senate special election in Texas
1958 United States Senate election in Montana,United States Senate election,1952 United States Senate election in Montana,United States senator,1958-11-04,1964 United States Senate election in Montana
1946 United States Senate election in Montana,United States Senate election,1940 United States Senate election in Montana,United States senator,1946-11-05,1952 United States Senate election in Montana
1934 United States Senate election in Montana,United States Senate election,1928 United States Senate election in Montana,United States senator,1934-11-06,1940 United States Senate election in Montana
1966 United States Senate election in Virginia,United States Senate election,1960 United States Senate election in Virginia,United States senator,1966-11-08,1972 United States Senate election in Virginia
1952 United States Senate election in Virginia,United States Senate election,1946 United States Senate elections,United States senator,1952-11-04,1958 United States Senate election in Virginia
1972 United States Senate election in Montana,United States Senate election,1966 United States Senate election in Montana,United States senator,1972-11-07,1978 United States Senate election in Montana
1960 United States Senate election in Montana,United States Senate election,1954 United States Senate election in Montana,United States senator,1960-11-08,1966 United States Senate election in Montana
1942 United States Senate election in Montana,United States Senate election,1936 United States Senate election in Montana,United States senator,1942-11-03,1948 United States Senate election in Montana
1936 United States Senate election in Montana,United States Senate election,1934 United States Senate special election in Montana,United States senator,1936-11-03,1942 United States Senate election in Montana
1924 United States Senate election in Montana,United States Senate election,1918 United States Senate election in Montana,United States senator,1924-11-04,1930 United States Senate election in Montana
2016 United States Senate election in Arizona,United States Senate election,2010 United States Senate election in Arizona,United States senator,2016-11-08,2018 United States Senate election in Arizona
1916 United States Senate election in Pennsylvania,United States Senate election,1911 United States Senate election in Pennsylvania,United States senator,1916-11-07,1922 United States Senate elections in Pennsylvania
