col0,col1,col2,col3,col4,col5
Mugar Omni Theater,United States of America,"1 Science Park, Boston, MA 02114",Boston,Museum of Science,IMAX theatre
LeFrak Theater,United States of America,"Central Park West at 79th Street, New York, NY 10024-5192",Manhattan,American Museum of Natural History,lecture hall
New Horizons Dome Theater & Planetarium,United States of America,"3198 State Route 2001, Alamogordo, NM 88310",Alamogordo,New Mexico Museum of Space History,planetarium
LeFrak Theater,United States of America,"Central Park West at 79th Street, New York, NY 10024-5192",Manhattan,American Museum of Natural History,movie theater
Reuben H. Fleet Science Center IMAX Theater,United States of America,"1875 El Prado, San Diego, CA 92101",San Diego,Reuben H. Fleet Science Center,movie theater
Pacific Science Center IMAX Theatres,United States of America,"200 2nd Avenue N, Seattle, WA 98109",Seattle,Pacific Science Center,movie theater
New Horizons Dome Theater & Planetarium,United States of America,"3198 State Route 2001, Alamogordo, NM 88310",Alamogordo,New Mexico Museum of Space History,movie theater
Simons IMAX Theatre at the New England Aquarium,United States of America,"Central Wharf, Boston, MA 02110",Boston,New England Aquarium,movie theater
IMAX at the Maritime Aquarium,United States of America,"10 North Water Street, Norwalk, CT 06854",Norwalk,Maritime Aquarium at Norwalk,movie theater
IMAX at Bullock Texas State History Museum,United States of America,"1800 Congress Avenue, Austin, TX 78701",Austin,Bullock Texas State History Museum,movie theater
Lockheed Martin IMAX Theater,United States of America,"601 Independence Avenue SW, Washington, D.C. 20560","Washington, D.C.",National Air and Space Museum,movie theater
Science Museum IMAX Cinema,United Kingdom,"Exhibition Road, London, SW7 2DD, England",Royal Borough of Kensington and Chelsea,Science Museum,movie theater
