col0,col1,col2,col3,col4
Belgium–France border,maritime boundary,North Sea,Belgium,Belgium
France–Monaco border,maritime boundary,Mediterranean Sea,France,France
France–Spain border,borders of France,Atlantic Ocean,Spain,Spain
Belgium–France border,borders of France,North Sea,Belgium,Belgium
France–Monaco border,borders of France,Mediterranean Sea,France,France
France–Spain border,border,Atlantic Ocean,Spain,Spain
Belgium–France border,border,North Sea,Belgium,Belgium
France–Monaco border,border,Mediterranean Sea,France,France
Equatorial Guinea–Gabon border,land boundary,Atlantic Ocean,Equatorial Guinea,Equatorial Guinea
Namibia–South Africa border,land boundary,Atlantic Ocean,South Africa,South Africa
France–Spain border,land boundary,Atlantic Ocean,Spain,Spain
Equatorial Guinea–Gabon border,international border,Atlantic Ocean,Equatorial Guinea,Equatorial Guinea
Namibia–South Africa border,international border,Atlantic Ocean,South Africa,South Africa
