col0,col1,col2,col3,col4
Real Monasterio de Nuestra Señora de Benifasar,Carthusian monastery,1235-01-01,Bien de Interés Cultural,La Pobla de Benifassà
Monastery of Santa Maria de las Cuevas,Carthusian monastery,1401-01-01,Bien de Interés Cultural,Seville
Charterhouse of Aula Dei,Carthusian monastery,1563-01-01,Bien de Interés Cultural,Zaragoza
Certosa di Padula,Carthusian monastery,1306-01-01,Italian national heritage,Padula
Žiče Charterhouse,Carthusian monastery,1165-01-01,monument of local significance,Slovenske Konjice Municipality
Champmol,Carthusian monastery,1388-01-01,registered historic monument,Dijon
Mauerbach Charterhouse,Carthusian monastery,1313-01-01,Denkmalgeschütztes Objekt,Mauerbach
Certosa di San Martino,Carthusian monastery,1325-01-01,Italian national heritage,Naples
Chartreuse de Bosserville,Carthusian monastery,1687-01-01,monument historique classé,Art-sur-Meurthe
Garegnano Charterhouse,Carthusian monastery,1349-10-05,Italian national heritage,Milan
Nuremberg Charterhouse,Carthusian monastery,1301-01-01,architectural heritage monument in Bavaria,Nuremberg
