col0,col1,col2,col3,col4,col5
Viveiro,A Mariña Occidental,109.3,O Vicedo,15466,María Loureiro García
"Muros, A Coruña",Muros,73.3,Outes,8556,Caridad González Cerviño
Carballo,Bergantiños,186.09,Malpica de Bergantiños,31349,Evencio Ferrero Rodríguez
Ourense,Ourense Province,85200000,Punxín,105233,Agustín Fernández Gallego
Santiago de Compostela,Galicia,220000000,O Pino,97260,Xosé Sánchez Bugallo
Betanzos,Cornelio Saavedra Province,24.19,Abegondo,12959,José Ramón García Vázquez
Pontevedra,Pontevedra Province,118310656,Vilaboa,83029,Miguel Anxo Fernández Lores
Vigo,Vigo metropolitan area,109060000,Redondela,295364,Abel Caballero
Celanova,Terra de Celanova,67.3,"A Bola, Ourense",5649,Antonio Puga Rodríguez
Castro Caldelas,Terra de Caldelas,87.6,Ribas de Sil,1224,Sara Inés Vega
Celanova,Terra de Celanova,67.3,"A Bola, Ourense",5649,José Luís Ferro Iglesias
