col0,col1,col2,col3
Little Shawmere River,James Bay Basin,Ontario,Murdock Lake
Passage Max,Nottaway River basin,Jamésie,Maicasagi Lake
Cuncumén River,Choapa Basin,Coquimbo Region,Pelambres River
Río Chico,Yelcho Basin,Los Lagos Region,Serranía de los Derrumbes
Biber,Rhine basin,Konstanz,Watterdingen
Nesa river,Po basin,Province of Bergamo,Bergamasque Prealps
Rio Stolla,Adige basin,Trentino-South Tyrol,Plätzwiese
Larqui River,Itata Basin,Ñuble Region,Andes
Estero Alicahue,La Ligua Basin,Valparaíso Region,Andes
Colorado river,Aconcagua basin,Valparaíso Region,Andes
Baguales river,Serrano Basin,Magellan and the Chilean Antarctic Region,Andes
Rio de Las Chinas,Serrano Basin,Magellan and the Chilean Antarctic Region,Andes
Río Blanco Este,Aysen Basin,Aysén Region,Andes
Río Emperador Guillermo,Aysen Basin,Aysén Region,Andes
