col0,col1,col2,col3,col4,col5,col6
1980 World Sprint Speed Skating Championships,Gaétan Boucher,1980-01-01,Wisconsin State Fair Park,1980-02-09,1980-02-10,World Sprint Speed Skating Championships
1970 World Sprint Speed Skating Championships,Göran Claeson,1970-01-01,Wisconsin State Fair Park,1970-02-21,1970-02-22,World Sprint Speed Skating Championships
1980 World Sprint Speed Skating Championships,Yevgeny Kulikov,1980-01-01,Wisconsin State Fair Park,1980-02-09,1980-02-10,World Sprint Speed Skating Championships
1970 World Sprint Speed Skating Championships,Ard Schenk,1970-01-01,Wisconsin State Fair Park,1970-02-21,1970-02-22,World Sprint Speed Skating Championships
1974 World Sprint Speed Skating Championships,Hans van Helden,1974-01-01,Eisschnellaufbahn Innsbruck,1974-02-16,1974-02-17,World Sprint Speed Skating Championships
1975 World Sprint Speed Skating Championships,Yevgeny Kulikov,1975-01-01,Ullevi,1975-02-15,1975-02-16,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Seppo Hänninen,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Jan Józwik,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Arne Herjuaune,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Lieuwe de Boer,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Hasse Börjes,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Kai Arne Engelstad,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
1971 World Sprint Speed Skating Championships,Keiichi Suzuki,1971-01-01,Eisstadion Inzell,1971-02-20,1971-02-21,World Sprint Speed Skating Championships
1979 World Sprint Speed Skating Championships,Sergey Khlebnikov,1979-01-01,Eisstadion Inzell,1979-02-17,1979-02-18,World Sprint Speed Skating Championships
