col0,col1,col2,col3
Castra Mediana,Germany,469,Gnotzheim
Castra of Osterburken,Germany,256,Osterburken
Castra Lambaesis,Algeria,1205,Batna Province
Castrum Altinum,Germany,185,Rhineland-Palatinate
Castra of Arnsburg,Germany,177,Hesse
Castra of Altenstadt,Germany,129,Hesse
Castra of Lorch,Germany,289,Baden-Württemberg
Kleinkastell Gunzenhausen Hinterer Schlossberg,Germany,500,Gunzenhausen
Kleinkastell Gündersbach,Germany,438,Pleinfeld
Castra of Oberhochstatt,Germany,587,Weißenburg in Bayern
Castra of Ruffenhofen,Germany,457,Ansbach
Castra of Niederbieber,Germany,91,Rhineland-Palatinate
